agent,sample_id,question,answerable,difficulty,history_turn_count,context_expected_dependency,context_predicted_dependency,context_dependency_correct,context_query_match,context_fallback_used,context_primary_rewrite,context_safe_query,context_retrieval_queries,context_validation_reason,context_tokens,checkpoint_status,evaluation_attempts,multi_document,required_evidence_count,matched_evidence_count,required_document_count,matched_document_count,full_evidence_retrieved,full_document_coverage,retrieved_count,retrieval_hit,retrieval_recall,retrieval_precision,reciprocal_rank,empty_result,duplicate_count,duplicate_rate,no_answer_false_positive,answer_criteria_coverage,policy_input_criteria_coverage,coverage_failure_type,grounded_criteria_coverage,evidence_source_correct,refusal_correct,grounding_state,claim_count,supported_claim_count,claim_support_rate,ungrounded_claim_rate,invalid_claim_citation_rate,trust_input_claim_count,trust_input_supported_claim_count,trust_input_claim_support_rate,consistency_checked_claim_count,consistency_inconsistent_claim_count,consistency_inconsistency_rate,consistency_unknown_claim_count,consistency_unknown_rate,relative_time_claim_count,relative_time_unknown_claim_count,relative_time_unknown_rate,relative_time_rejected_claim_count,relative_time_rejection_rate,freshness_mode,freshness_required,freshness_claim_count,freshness_unknown_claim_count,freshness_unknown_rate,freshness_rejected_claim_count,freshness_rejection_rate,policy_action,policy_reason_codes,policy_answer_changed,temporal_provenance_bound,evidence_publication_anchor_count,evidence_publication_anchor_eligible_count,evidence_publication_anchor_coverage_rate,evidence_version_family_count,evidence_version_family_eligible_count,evidence_version_family_coverage_rate,claim_citation_precision,claim_citation_recall,latency_ms,tokens,llm_calls,error,answer,reference_answer
chain_of_rag,workspace-048,自动化、真实浏览器和 SSE 闭环通过后，仍不能宣称哪些能力？,True,medium,0,,,,,,,,,,0,executed,1,False,2,1,1,1,False,,2,True,0.5,0.125,1.0,False,0,0.0,,0.8,0.8,retrieval_gap,0.2,True,,fully_grounded,2,2,1.0,0.0,0.0,2,2,1.0,1,0,0.0,0,0.0,0,0,,0,,none,False,0,0,,0,,allow,['ANSWER_FULLY_GROUNDED'],False,True,0,2,0.0,0,2,0.0,0.5,0.5,15134.109,6548,4,,自动化、真实浏览器和 SSE 闭环通过后，仍不能宣称模型质量 SLO、容量上限、完整无障碍合规或生产安全认证[E1]。同时，仍不能证明真实 LLM、Milvus、所有浏览器、并发竞态、屏幕阅读器矩阵或完整 WCAG 合规[E2]。,不能外推为模型质量 SLO、容量上限、完整无障碍合规、生产安全认证、高并发或所有回答声明都 grounded。
chain_of_rag,workspace-049,Milvus 官方三种部署形态与 DeepSearcher 当前本地选择之间是什么关系？,True,hard,0,,,,,,,,,,0,executed,1,True,2,2,2,2,True,True,2,True,1.0,0.25,1.0,False,0,0.0,,0.8,0.8,generation_gap,1.0,True,,fully_grounded,3,3,1.0,0.0,0.0,4,3,0.75,1,1,1.0,0,0.0,0,0,,0,,none,False,0,0,,0,,downgrade,['ANSWER_PARTIALLY_GROUNDED'],True,True,0,2,0.0,0,2,0.0,1.0,1.0,122641.479,19612,7,,"Milvus 官方三种部署形态是 Milvus Lite、Milvus Standalone 和 Milvus Distributed。[E2]

DeepSearcher 当前本地选择是 Docker Milvus。[E1]

Docker Milvus 对应 Milvus Standalone，因为 Milvus Standalone 是单机服务器部署，所有组件打包进单个 Docker 镜像。[E2]",官方形态包括 Lite、Standalone 和 Distributed；DeepSearcher 当前使用 Docker Milvus 来验证真实服务连接和故障，更接近 Standalone，而不是 Lite 或 Kubernetes Distributed。
chain_of_rag,workspace-050,Milvus 支持的混合与关键词检索能力，是否意味着 DeepSearcher 当前生产配置已经启用 Hybrid？,True,hard,0,,,,,,,,,,0,executed,1,True,3,1,2,2,False,True,3,True,0.3333333333333333,0.125,0.5,False,0,0.0,,0.5,0.5,retrieval_gap,0.5,True,,fully_grounded,4,4,1.0,0.0,0.0,4,4,1.0,0,0,,0,,0,0,,0,,none,False,0,0,,0,,allow,['ANSWER_FULLY_GROUNDED'],False,True,0,3,0.0,0,3,0.0,0.3333333333333333,0.3333333333333333,54314.305,11085,7,,Milvus 本身支持混合检索（Hybrid Search）和基于 BM25 的关键词检索等能力 [E2]。但 DeepSearcher 当前的在线查询链路描述为“问题 → 选择查询策略 → 选择知识库 → 向量检索 → 千问回答”，只提到向量检索，未提及启用 Hybrid [E3]。DeepSearcher 当前的一分钟版本介绍中列出的在线侧能力是 RAGRouter 选择策略、Collection 路由、迭代检索和 qwen-plus 回答，也没有说明生产配置已启用 Hybrid [E1]。因此，Milvus 支持混合与关键词检索能力并不表示 DeepSearcher 当前生产配置已经启用 Hybrid；现有文档未提供该配置已启用的证据 [E1][E2][E3]。,不意味着。Milvus 支持多向量 Hybrid 和 BM25 Keyword Search，DeepSearcher 代码也有混合路径，但当前 YAML 仍为 Dense-only；已有 Collection 若要启用还需新 Schema 和重新入库。
chain_of_rag,workspace-053,为什么产品中存在 Citation 仍不能证明回答的每个事实都有依据？,True,hard,0,,,,,,,,,,0,executed,1,True,3,1,2,1,False,False,1,True,0.3333333333333333,0.125,1.0,False,0,0.0,,0.5,0.5,retrieval_gap,0.25,True,,fully_grounded,1,1,1.0,0.0,0.0,1,1,1.0,1,0,0.0,0,0.0,0,0,,0,,none,False,0,0,,0,,allow,['ANSWER_FULLY_GROUNDED'],False,True,0,1,0.0,0,1,0.0,1.0,0.3333333333333333,25486.597,12199,9,,引用存在也不等于答案一定受证据支持，还要验证引用片段是否真的包含答案事实。[E1],引用只说明系统保存了某些支持文档或来源位置；还必须逐条验证回答声明是否真正被对应片段支持。当前产品引用基础不能证明所有声明都 grounded。
chain_of_rag,workspace-070,那这个项目本地选的是哪一种，为什么？,True,hard,2,True,True,True,False,False,Milvus 本地部署选择哪种形态：Lite、Standalone 还是 Distributed，为什么？,Milvus 官方有 Lite、Standalone 和 Distributed 三种部署形态。 三种形态面向不同规模与运行环境。 那这个项目本地选的是哪一种，为什么？,"['Milvus 官方有 Lite、Standalone 和 Distributed 三种部署形态。 那这个项目本地选的是哪一种，为什么？', 'Milvus 官方有 Lite、Standalone 和 Distributed 三种部署形态。 三种形态面向不同规模与运行环境。 那这个项目本地选的是哪一种，为什么？']",anchored_canonicalized,517,executed,1,True,2,2,2,2,True,True,2,True,1.0,0.25,1.0,False,0,0.0,,0.4,0.8,policy_deletion,1.0,True,,fully_grounded,1,1,1.0,0.0,0.0,2,1,0.5,1,1,1.0,0,0.0,0,0,,0,,none,False,0,0,,0,,downgrade,['ANSWER_PARTIALLY_GROUNDED'],True,True,0,2,0.0,0,2,0.0,1.0,1.0,32912.754,8839,5,,该项目本地选用的是 Docker Milvus，对应 Milvus Standalone 部署形态。[E1][E2],DeepSearcher 当前使用 Docker Milvus 来验证真实服务连接和故障，更接近 Standalone，而不是 Lite 或 Kubernetes Distributed。
chain_of_rag,workspace-061,那三种分别适合什么场景？,True,medium,2,True,True,True,False,False,Milvus Lite、Standalone、Distributed 分别适合什么场景？,Milvus 是什么，它有哪些部署形态？ Milvus 是向量数据库，部署形态包括 Lite、Standalone 和 Distributed。 那三种分别适合什么场景？,"['Milvus 是什么，它有哪些部署形态？ 那三种分别适合什么场景？', 'Milvus 是什么，它有哪些部署形态？ Milvus 是向量数据库，部署形态包括 Lite、Standalone 和 Distributed。 那三种分别适合什么场景？']",anchored_canonicalized,388,executed,1,False,1,1,1,1,True,,2,True,1.0,0.25,1.0,False,0,0.0,,1.0,1.0,complete,1.0,True,,fully_grounded,5,5,1.0,0.0,0.0,5,5,1.0,0,0,,0,,0,0,,0,,none,False,0,0,,0,,allow,['ANSWER_FULLY_GROUNDED'],False,True,0,2,0.0,0,2,0.0,1.0,1.0,52859.89,10970,5,,"Milvus 是一个高性能、高可扩展的开源向量数据库，能够在从笔记本电脑到大规模分布式系统的广泛环境中高效运行 [E2]。Milvus 提供三种部署形态：Milvus Lite、Milvus Standalone 和 Milvus Distributed [E1]。

Milvus Lite 是一个轻量级 Python 库，适合在 Jupyter Notebook 中快速原型开发，或运行于资源受限的边缘设备 [E1]。Milvus Standalone 是单机服务器部署，所有组件打包在单个 Docker 镜像中，适合单机场景 [E1]。Milvus Distributed 可部署在 Kubernetes 集群上，采用云原生架构，专为十亿级或更大规模场景设计，并为关键组件提供冗余保障 [E1]。",Lite 适合本地原型或边缘设备，Standalone 是单机 Docker 服务，Distributed 面向 Kubernetes 上的十亿级及更大规模。
chain_of_rag,workspace-063,那是越大越相似吗？,True,easy,2,True,True,True,False,False,向量检索中的 L2 distance 是越大越相似吗？,当前项目的向量检索用什么距离？ 当前使用 Milvus 返回的 L2 distance。 那是越大越相似吗？,"['当前项目的向量检索用什么距离？ 那是越大越相似吗？', '当前项目的向量检索用什么距离？ 当前使用 Milvus 返回的 L2 distance。 那是越大越相似吗？']",anchored_canonicalized,538,executed,1,False,1,1,1,1,True,,3,True,1.0,0.125,1.0,False,0,0.0,,0.3333333333333333,0.3333333333333333,chunk_ranking_gap,0.6666666666666666,True,,fully_grounded,1,1,1.0,0.0,0.0,1,1,1.0,0,0,,0,,0,0,,0,,none,False,0,0,,0,,allow,['ANSWER_FULLY_GROUNDED'],False,True,0,3,0.0,0,3,0.0,0.3333333333333333,1.0,20163.662,8012,5,,当前项目的向量检索使用 L2 距离（欧氏距离），距离越小越相似，不是越大越相似。[E1][E2][E3],不是。L2 是欧氏距离，越小越近；项目名为 score 的字段实际承载 Milvus 返回的 distance，不能解释成越大越相似。
chain_of_rag,workspace-066,默认关掉它具体意味着什么，又有什么误判风险？,True,hard,2,True,True,True,False,False,ChainOfRAG 默认关闭 early stopping 具体意味着什么，有什么误判风险？,ChainOfRAG 有 early stopping 吗？ 有充分性判断控制的 early stopping，但当前默认关闭。 默认关掉它具体意味着什么，又有什么误判风险？,"['ChainOfRAG 有 early stopping 吗？ 默认关掉它具体意味着什么，又有什么误判风险？', 'ChainOfRAG 有 early stopping 吗？ 有充分性判断控制的 early stopping，但当前默认关闭。 默认关掉它具体意味着什么，又有什么误判风险？']",anchored_canonicalized,449,executed,1,False,2,1,1,1,False,,3,True,0.5,0.125,0.3333333333333333,False,0,0.0,,0.4,0.4,retrieval_gap,0.8,True,,fully_grounded,5,5,1.0,0.0,0.0,5,5,1.0,0,0,,0,,0,0,,0,,none,False,0,0,,0,,allow,['ANSWER_FULLY_GROUNDED'],False,True,0,3,0.0,0,3,0.0,0.3333333333333333,0.5,63921.824,12993,5,,"ChainOfRAG has optional early stopping, but the current default is disabled [E2]. Defaulting to off means the system will not perform a sufficiency reflection each round; instead it executes the full max_iter rounds, and this is not a case of reflection returning an empty value but rather the reflection branch not running at all [E2]. ChainOfRAG is suitable for multi-hop factual questions and is inspired by CoRAG thought, but it is not a complete reproduction of the paper's training method [E1]. Regarding misjudgment risks when early stopping is enabled: it may stop too early, where existing partial evidence is misjudged as sufficient and returns Yes, causing the final answer to miss key facts; or it may stop too late, where evidence is already sufficient but the model still returns No, leading to meaningless continued retrieval and increased token and latency costs [E3]. The stopping condition should not rely solely on one subjective judgment; it can incorporate factors such as whether new supporting documents were found, whether new facts were added, whether the follow-up question repeats history, whether support evidence covers the original question's key points, and budget constraints [E3].",过早停止会漏掉关键事实，过晚停止会浪费 Token 和延迟。默认关闭时不执行充分性判断、不记录反思，并一直运行到 max_iter。
chain_of_rag,workspace-069,所以现在默认已经用上两路融合了吗？,True,medium,2,True,True,True,False,False,当前代码中默认是否已经使用 Dense 和 BM25 两路融合（RRF）？,Dense 和 BM25 可以组成 Hybrid，再用 RRF 融合。 代码中存在相应的混合检索路径。 所以现在默认已经用上两路融合了吗？,"['Dense 和 BM25 可以组成 Hybrid，再用 RRF 融合。 所以现在默认已经用上两路融合了吗？', 'Dense 和 BM25 可以组成 Hybrid，再用 RRF 融合。 代码中存在相应的混合检索路径。 所以现在默认已经用上两路融合了吗？']",anchored_canonicalized,480,executed,1,False,2,1,1,1,False,,1,True,0.5,0.125,1.0,False,0,0.0,,0.8,0.8,retrieval_gap,1.0,True,,fully_grounded,1,1,1.0,0.0,0.0,2,1,0.5,0,0,,0,,0,0,,0,,none,False,0,0,,0,,downgrade,['ANSWER_PARTIALLY_GROUNDED'],True,True,0,1,0.0,0,1,0.0,1.0,0.5,93957.177,22034,9,,当前默认仍是 Dense-only，hybrid 未启用，所以并未默认使用两路（Dense+BM25）融合。[E1],没有。Dense 用 Embedding 找语义近似，BM25 找字面匹配，Hybrid 同时召回两路，RRF 按排名融合；当前 YAML 仍是 Dense-only。
chain_of_rag,workspace-056,资料规定 DeepSearcher 生产环境每秒必须支持多少个查询？,False,easy,0,,,,,,,,,,0,executed,1,False,0,0,0,0,,,0,,,,,True,0,0.0,False,,,,,,True,insufficient_evidence,1,0,0.0,1.0,0.0,1,0,0.0,0,0,,0,,0,0,,0,,none,False,0,0,,0,,refuse,['EVIDENCE_INSUFFICIENT'],True,True,0,0,,0,0,,,,15108.168,5320,6,,根据现有证据，无法给出有充分依据的回答。,资料没有给出生产 QPS 指标，且明确不能在没有正式压测时声称容量上限。
chain_of_rag,workspace-058,当前业务评测证明 DeepSearch 比 NaiveRAG 的答案准确率高多少个百分点？,False,medium,0,,,,,,,,,,0,executed,1,False,0,0,0,0,,,0,,,,,True,0,0.0,False,,,,,,True,insufficient_evidence,1,0,0.0,1.0,0.0,1,0,0.0,0,0,,0,,0,0,,0,,current,True,0,0,,0,,refuse,['EVIDENCE_INSUFFICIENT'],True,True,0,0,,0,0,,,,11309.923,4882,6,,根据现有证据，无法给出有充分依据的回答。,资料没有给出这一业务准确率提升结论，不能编造提升比例。
chain_of_rag,workspace-060,Milvus 文档承诺所有向量检索在任何数据规模下都能达到多少毫秒延迟？,False,medium,0,,,,,,,,,,0,executed,1,False,0,0,0,0,,,0,,,,,True,0,0.0,False,,,,,,True,insufficient_evidence,1,0,0.0,1.0,0.0,1,0,0.0,0,0,,0,,0,0,,0,,none,False,0,0,,0,,refuse,['EVIDENCE_INSUFFICIENT'],True,True,0,0,,0,0,,,,16861.602,7252,6,,根据现有证据，无法给出有充分依据的回答。,资料没有给出适用于所有数据规模和环境的固定毫秒延迟承诺。
chain_of_rag,workspace-072,另一个问题：当前最终用户登录明确采用了哪一家 OIDC 身份提供商？,False,easy,2,False,False,True,True,False,另一个问题：当前最终用户登录明确采用了哪一家 OIDC 身份提供商？,另一个问题：当前最终用户登录明确采用了哪一家 OIDC 身份提供商？,['另一个问题：当前最终用户登录明确采用了哪一家 OIDC 身份提供商？'],explicit_topic_switch,0,executed,1,False,0,0,0,0,,,0,,,,,True,0,0.0,False,,,,,,True,insufficient_evidence,1,0,0.0,1.0,0.0,1,0,0.0,0,0,,0,,0,0,,0,,current,True,0,0,,0,,refuse,['EVIDENCE_INSUFFICIENT'],True,True,0,0,,0,0,,,,18264.686,8025,6,,根据现有证据，无法给出有充分依据的回答。,资料没有确定 OIDC 身份提供商，当前也没有最终用户登录与 RBAC。
